customer_id,product_id,interaction
14998,MONEY BOX HOUSEKEEPING DESIGN,1
14211,SWEETHEART CAKESTAND 3 TIER,1
12451,JUMBO BAG RED RETROSPOT,1
17337,"BIRTHDAY CARD, RETRO SPOT",1
14913,FELTCRAFT CUSHION RABBIT,1
13004,WOOD S/3 CABINET ANT WHITE FINISH,1
16728,36 DOILIES VINTAGE CHRISTMAS,1
17841,SET OF 3 WOODEN HEART DECORATIONS,1
15159,RED STAR CARD HOLDER,1
16463,RIBBON REEL CHRISTMAS SOCK BAUBLE,1
12748,ROSES REGENCY TEACUP AND SAUCER ,1
15464,MOUSE TOY WITH PINK T-SHIRT,1
13224,LUNCH BAG VINTAGE DOILY ,1
18221,PAPER BUNTING RETROSPOT,1
17964,PLASTERS IN TIN CIRCUS PARADE ,1
12748,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1
17114,WOODEN PICTURE FRAME WHITE FINISH,1
16713,FAMILY ALBUM WHITE PICTURE FRAME,1
12748,CHILDRENS CUTLERY SPACEBOY ,1
17086,6 RIBBONS EMPIRE  ,1
16456,JUMBO BAG PINK VINTAGE PAISLEY,1
12851,VINTAGE RED ENAMEL TRIM JUG ,1
14653,GROW A FLYTRAP OR SUNFLOWER IN TIN,1
13081,SPACEBOY LUNCH BOX ,1
13001,AIRLINE BAG VINTAGE WORLD CHAMPION ,1
17673,UNION JACK FLAG PASSPORT COVER ,1
15239,4 TRADITIONAL SPINNING TOPS,1
14224,NATURAL SLATE CHALKBOARD LARGE ,1
17340,PAINT YOUR OWN CANVAS SET,1
16283,GIRAFFE WOODEN RULER,1
12748,JUMBO BAG VINTAGE LEAF,1
14299,CHILDRENS CUTLERY DOLLY GIRL ,1
15508,GLASS JAR DAISY FRESH COTTON WOOL,1
15326,RAINY LADIES BIRTHDAY CARD,1
14056,6 RIBBONS EMPIRE  ,1
13614,BLACK ORANGE SQUEEZER,1
14527,JUMBO BAG PINK VINTAGE PAISLEY,1
17302,WOOD BLACK BOARD ANT WHITE FINISH,1
15727,CERAMIC HEART FAIRY CAKE MONEY BANK,1
12952,EGG FRYING PAN IVORY ,1
15835,JUMBO BAG APPLES,1
13694,CUBIC MUG PINK POLKADOT,1
15721,PINK OWL SOFT TOY,1
13969,WOODEN TREE CHRISTMAS SCANDINAVIAN,1
15971,JUMBO BAG RED RETROSPOT,1
15009,PINK REGENCY TEACUP AND SAUCER,1
14456,STRAWBERRY LUNCH BOX WITH CUTLERY,1
13372,WOODEN FRAME ANTIQUE WHITE ,1
14297,ASSORTED COLOUR BIRD ORNAMENT,1
18225,MAN FLU METAL SIGN,1
14669,SET OF 6 T-LIGHTS EASTER CHICKS,1
17406,GIN + TONIC DIET METAL SIGN,1
12795,WOODEN ADVENT CALENDAR RED,1
14096,CHILDREN'S CIRCUS PARADE MUG,1
14031,GREEN REGENCY TEACUP AND SAUCER,1
12749,MEDIUM CERAMIC TOP STORAGE JAR,1
13566,SET OF 4 JAM JAR MAGNETS,1
17800,RIBBON REEL CHRISTMAS PRESENT ,1
14849,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1
13263,BEWARE OF THE CAT METAL SIGN ,1
14357,SMALL WHITE HEART OF WICKER,1
17340,CHILDRENS CUTLERY POLKADOT PINK,1
12748,NATURAL SLATE CHALKBOARD LARGE ,1
12890,PLASTERS IN TIN VINTAGE PAISLEY ,1
15547,ICON MUG REVOLUTIONARY,1
15358,PARTY TIME PENCIL ERASERS,1
12468,CHILDRENS APRON APPLES DESIGN,1
12828,BLING KEY RING STAND,1
12748,60 CAKE CASES VINTAGE CHRISTMAS,1
17783,"FOLK ART GREETING CARD,pack/12",1
15434,PARISIENNE KEY CABINET ,1
14911,FELTCRAFT CUSHION RABBIT,1
12757,PLAYING CARDS VINTAGE DOILY ,1
15471,WHITE HANGING HEART T-LIGHT HOLDER,1
15033,CARD CAT AND TREE ,1
12839,CHARLOTTE BAG PINK POLKADOT,1
18118,HERB MARKER BASIL,1
17019,CALENDAR PAPER CUT DESIGN,1
13862,LUNCH BAG ALPHABET DESIGN,1
15998,LADYBIRD + BEE RAFFIA FOOD COVER,1
17625,WOODEN HAPPY BIRTHDAY GARLAND,1
16440,SILVER BELLS TABLE DECORATION,1
14696,WHITE METAL LANTERN,1
15484,LUNCH BAG DOLLY GIRL DESIGN,1
16245,FOLKART STAR CHRISTMAS DECORATIONS,1
12444,LAUNDRY 15C METAL SIGN,1
16525,ZINC FINISH 15CM PLANTER POTS,1
13700,QUEEN OF SKIES LUGGAGE TAG,1
15483,EASTER DECORATION NATURAL CHICK,1
14769,COSY HOUR CIGAR BOX MATCHES ,1
15648,HEART OF WICKER SMALL,1
16442,JUMBO BAG CHARLIE AND LOLA TOYS,1
13971,SET OF 4 PANTRY JELLY MOULDS,1
17175,PARISIENNE SEWING BOX,1
12985,WOODLAND SMALL BLUE FELT HEART,1
14844,RECYCLED ACAPULCO MAT TURQUOISE,1
13196,CARD CHRISTMAS VILLAGE,1
14298,BIRD ON BRANCH CANVAS SCREEN,1
13658,EDWARDIAN PARASOL NATURAL,1
17551,ZINC METAL HEART DECORATION,1
15952,3 ROSE MORRIS BOXED CANDLES,1
14096,FLOWERS CHANDELIER T-LIGHT HOLDER,1
17716,CHILDREN'S SPACEBOY MUG,1
16795,RIBBON REEL CHRISTMAS PRESENT ,1
16115,JUMBO SHOPPER VINTAGE RED PAISLEY,1
17231,SET OF 10 LED DOLLY LIGHTS,1
17162,"FANCY FONT BIRTHDAY CARD, ",1
16791,HANGING HEN ON NEST DECORATION,1
15039,STRAWBERRY   PICNIC BAG,1
13324,REGENCY TEA PLATE ROSES ,1
13755,SMALL MARSHMALLOWS PINK BOWL,1
12501,RED RETROSPOT PLATE ,1
14506,HEART IVORY TRELLIS SMALL,1
18014,FLOWER SHOP DESIGN MUG,1
16923,LUNCH BAG CARS BLUE,1
16607,WRAP ALPHABET POSTER  ,1
16744,KNEELING MAT HOUSEWORK  DESIGN,1
14680,RED RETROSPOT CHARLOTTE BAG,1
17400,BOX OF 6 ASSORTED COLOUR TEASPOONS,1
17531,MEMO BOARD COTTAGE DESIGN,1
13764,SET/3 RED GINGHAM ROSE STORAGE BOX,1
17503,RED  HARMONICA IN BOX ,1
17757,FRENCH BLUE METAL DOOR SIGN 7,1
16360,SET OF 4 PANTRY JELLY MOULDS,1
17364,HANGING HEART JAR T-LIGHT HOLDER,1
14096,PIZZA PLATE IN BOX,1
15311,GLITTER HANGING BUTTERFLY STRING,1
14096,SET OF 4 POLKADOT COASTERS,1
15568,PLAYING CARDS KEEP CALM & CARRY ON,1
17428,PAPER CHAIN KIT VINTAGE CHRISTMAS,1
14189,ASSORTED TUTTI FRUTTI BRACELET,1
15039,JINGLE BELL HEART DECORATION,1
12646,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1
12367,OPEN CLOSED METAL SIGN,1
14096,QUEEN OF THE SKIES HOLIDAY PURSE ,1
16745,RED SPOT CERAMIC DRAWER KNOB,1
15022,RED STAR CARD HOLDER,1
14606,POLKA DOT RAFFIA FOOD COVER,1
14156,IVORY DINER WALL CLOCK,1
17426,PACK OF 6 PANNETONE GIFT BOXES,1
16033,ALARM CLOCK BAKELIKE ORANGE,1
15752,CHARLIE+LOLA RED HOT WATER BOTTLE ,1
14911,DARK BIRD HOUSE TREE DECORATION,1
13908,RETROSPOT LARGE MILK JUG,1
18190,PHOTO FRAME CORNICE,1
15752,12 PENCIL SMALL TUBE WOODLAND,1
12356,CERAMIC CAKE DESIGN SPOTTED MUG,1
17585,SWEETHEART CERAMIC TRINKET BOX,1
17059,EDWARDIAN PARASOL RED,1
14056,RECYCLED ACAPULCO MAT BLUE,1
18245,CARD PSYCHEDELIC APPLES,1
12890,WOODLAND BUNNIES LOLLY MAKERS,1
17571,WOODLAND BUNNIES LOLLY MAKERS,1
17611,SPACEBOY BIRTHDAY CARD,1
13050,HANGING METAL HEART LANTERN,1
13755,PINK BLUE FELT CRAFT TRINKET BOX,1
14107,LUNCH BAG  BLACK SKULL.,1
13141,SPACEBOY GIFT WRAP,1
14911,KNICKERBOCKERGLORY MAGNET ASSORTED ,1
15513,ALARM CLOCK BAKELIKE IVORY,1
12415,SET OF 6 SPICE TINS PANTRY DESIGN,1
12423,DOORMAT RED RETROSPOT,1
16292,TEA TIME KITCHEN APRON,1
17505,HANGING METAL HEART LANTERN,1
15674,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1
16469,RED RETROSPOT SMALL MILK JUG,1
16440,WOOD STOCKING CHRISTMAS SCANDISPOT,1
15059,PACK OF 20 SKULL PAPER NAPKINS,1
13630,ANTIQUE SILVER T-LIGHT GLASS,1
16750,GRAND CHOCOLATECANDLE,1
14911,PAPER BUNTING RETROSPOT,1
15062,PINK BLUE FELT CRAFT TRINKET BOX,1
13709,DOORMAT KEEP CALM AND COME IN,1
12415,JAM JAR WITH GREEN LID,1
13269,MINI PLAYING CARDS DOLLY GIRL ,1
14159,SET/5 RED RETROSPOT LID GLASS BOWLS,1
14911,LAVENDER SCENTED FABRIC HEART,1
14357,RECIPE BOX PANTRY YELLOW DESIGN,1
14525,LARGE ROUND WICKER PLATTER ,1
14016,PARTY BUNTING,1
15039,SET/3 RED GINGHAM ROSE STORAGE BOX,1
16788,36 PENCILS TUBE RED RETROSPOT,1
16483,LUNCH BAG PINK POLKADOT,1
16713,LUNCH BAG PINK POLKADOT,1
17505,GIN + TONIC DIET METAL SIGN,1
13627,STOOL HOME SWEET HOME ,1
16469,TRADITIONAL MODELLING CLAY,1
12627,PLASTERS IN TIN SPACEBOY,1
17841,PARTY BUNTING,1
15869,ANTIQUE SILVER TEA GLASS ENGRAVED,1
16744,BLUE HARMONICA IN BOX ,1
17890,VINTAGE PAISLEY STATIONERY SET,1
15159,REGENCY TEAPOT ROSES ,1
15746,BLUE POLKADOT KIDS BAG,1
17589,CHILDS GARDEN SPADE BLUE,1
14057,TOTE BAG I LOVE LONDON,1
14159,GARLAND WOODEN HAPPY EASTER,1
17878,RIBBON REEL CHRISTMAS SOCK BAUBLE,1
14323,REGENCY CAKE SLICE,1
17109,SET 6 SCHOOL MILK BOTTLES IN CRATE,1
16370,WOODLAND CHARLOTTE BAG,1
12748,PHOTO FRAME CORNICE,1
16550,RECIPE BOX PANTRY YELLOW DESIGN,1
13166,SET OF 4 ROSE BOTANICAL CANDLES,1
17049,WOOD 2 DRAWER CABINET WHITE FINISH,1
17690,KNITTED UNION FLAG HOT WATER BOTTLE,1
16181,EUCALYPTUS & PINECONE  WREATH,1
13230,ROBOT BIRTHDAY CARD,1
15061,CLOTHES PEGS RETROSPOT PACK 24 ,1
13742,DOLLY GIRL LUNCH BOX,1
14215,FOLKART STAR CHRISTMAS DECORATIONS,1
17107,SMALL SKULL WINDMILL,1
16150,SET OF 3 CAKE TINS PANTRY DESIGN ,1
13871,JUMBO BAG DOILEY PATTERNS,1
13069,WOODEN HEART CHRISTMAS SCANDINAVIAN,1
13769,3 TIER CAKE TIN GREEN AND CREAM,1
18055,S/4 VALENTINE DECOUPAGE HEART BOX,1
17231,FELT FARM ANIMAL WHITE BUNNY ,1
16464,PAINT YOUR OWN CANVAS SET,1
15810,SET/10 PINK POLKADOT PARTY CANDLES,1
18034,12 PENCIL SMALL TUBE WOODLAND,1
17651,UNION STRIPE WITH FRINGE  HAMMOCK,1
17841,DINOSAUR LUNCH BOX WITH CUTLERY,1
15556,MULTI COLOUR SILVER T-LIGHT HOLDER,1
17084,TREASURE TIN GYMKHANA DESIGN,1
16686,LOLITA  DESIGN  COTTON TOTE BAG,1
15311,PINK BREAKFAST CUP AND SAUCER ,1
14096,SET OF 6 FUNKY BEAKERS,1
14470,3 TIER CAKE TIN RED AND CREAM,1
15701,DOORMAT ENGLISH ROSE ,1
12881,CAT BOWL VINTAGE CREAM,1
17593,WRAP FLOWER SHOP  ,1
17949,PICNIC BASKET WICKER LARGE,1
15108,POSTAGE,1
15800,LOVE BUILDING BLOCK WORD,1
15756,"AIRLINE LOUNGE,METAL SIGN",1
14502,T-LIGHT HOLDER HANGING LACE,1
16245,3 TIER SWEETHEART GARDEN SHELF,1
17386,JINGLE BELL HEART ANTIQUE SILVER,1
17920,MINI JIGSAW GO TO THE FAIR,1
17841,TOADSTOOL MONEY BOX,1
12723,VINTAGE DOILY DELUXE SEWING KIT ,1
14112,CHILDRENS CUTLERY RETROSPOT RED ,1
18069,JUMBO BAG STRAWBERRY,1
16345,3 HEARTS HANGING DECORATION RUSTIC,1
16871,WOOD S/3 CABINET ANT WHITE FINISH,1
17340,SILVER HANGING T-LIGHT HOLDER,1
17841,JUMBO STORAGE BAG SUKI,1
17975,WOOD 2 DRAWER CABINET WHITE FINISH,1
15696,MINT KITCHEN SCALES,1
14505,SET OF 5 PANCAKE DAY MAGNETS,1
13719,WOODEN UNION JACK BUNTING,1
12951,CALENDAR PAPER CUT DESIGN,1
16931,DECORATION SITTING BUNNY,1
15522,ORIGAMI JASMINE INCENSE/CANDLE SET,1
17865,"AIRLINE LOUNGE,METAL SIGN",1
13209,RED  HARMONICA IN BOX ,1
14227,JAM MAKING SET WITH JARS,1
12484,MAKE YOUR OWN FLOWERPOWER CARD KIT,1
17841,PINK  HEART SHAPE LOVE BUCKET ,1
17730,MAN FLU METAL SIGN,1
13018,ICE CREAM PEN LIP GLOSS ,1
17725,SET OF 6 T-LIGHTS SNOWMEN,1
17758,POPPY'S PLAYHOUSE BEDROOM ,1
16931,JUMBO BAG WOODLAND ANIMALS,1
16033,SET OF TEA COFFEE SUGAR TINS PANTRY,1
15123,REGENCY SUGAR BOWL GREEN,1
16011,RETROSPOT HEART HOT WATER BOTTLE,1
14769,LARGE HANGING IVORY & RED WOOD BIRD,1
14096,SET OF 4 BLACK LOVEBIRD COASTERS,1
12754,MINI JIGSAW LEAP FROG,1
15786,GLASS APOTHECARY BOTTLE ELIXIR,1
15803,SWALLOW WOODEN CHRISTMAS DECORATION,1
16650,LIPSTICK PEN FUSCHIA,1
14415,JUMBO BAG PINK VINTAGE PAISLEY,1
13174,WHITE HANGING HEART T-LIGHT HOLDER,1
16393,HAND WARMER RED RETROSPOT,1
17107,LUNCH BAG VINTAGE LEAF DESIGN,1
15544,GREEN POLKADOT PLATE ,1
17315,NATURAL SLATE CHALKBOARD LARGE ,1
15679,TREASURE ISLAND BOOK BOX,1
14794,BREAD BIN DINER STYLE MINT,1
15622,PAPER CHAIN KIT RETROSPOT,1
18223,GIANT 50'S CHRISTMAS CRACKER,1
14211,STAR T-LIGHT HOLDER WILLIE WINKIE,1
15498,SKULL AND CROSSBONES  GARLAND ,1
13078,GIN & TONIC DIET GREETING CARD ,1
14031,GOLD STANDING GNOME,1
17625,LUNCH BAG PINK POLKADOT,1
13736,BEWARE OF THE CAT METAL SIGN ,1
16205,LUNCH BAG ALPHABET DESIGN,1
15641,DECORATIVE WICKER HEART LARGE,1
15034,ASSORTED COLOUR T-LIGHT HOLDER,1
16447,"KEY FOB , BACK DOOR ",1
14533,6 GIFT TAGS VINTAGE CHRISTMAS ,1
12524,PICNIC BASKET WICKER LARGE,1
13018,DINOSAURS  WRITING SET ,1
14606,ROUND CONTAINER SET OF 5 RETROSPOT,1
17537,FRAPPUCINO SCARF KNITTING KIT,1
14502,RED RETROSPOT SMALL MILK JUG,1
14573,12 EGG HOUSE PAINTED WOOD,1
17198,GLITTER CHRISTMAS STAR ,1
13841,LARGE CHINESE STYLE SCISSOR,1
13982,SILVER BOOK MARK WITH BEADS,1
17649,RED RETROSPOT CUP,1
14911,WOODEN SCHOOL COLOURING SET,1
14159,SMALL MARSHMALLOWS PINK BOWL,1
14210,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1
17069,CHARLOTTE BAG PINK POLKADOT,1
15025,SET OF 3 NOTEBOOKS IN PARCEL,1
15572,PLASTERS IN TIN CIRCUS PARADE ,1
13158,BAG 125g SWIRLY MARBLES,1
16208,WHITE HANGING BEADS CANDLE HOLDER,1
17472,POTTING SHED TEA MUG,1
14606,SILVER HANGING T-LIGHT HOLDER,1
13004,BLUE PAISLEY JOURNAL ,1
14407,SET OF 3 CAKE TINS PANTRY DESIGN ,1
17841,LUNCH BAG VINTAGE DOILY ,1
16401,PACK OF 12 PINK PAISLEY TISSUES ,1
16033,WHITE WIRE EGG HOLDER,1
13709,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1
15152,ENAMEL WATERING CAN CREAM,1
17885,LUNCH BOX I LOVE LONDON,1
14911,BROWN KUKUI COCONUT SEED NECKLACE,1
12429,RECYCLED ACAPULCO MAT LAVENDER,1
17589,GIANT 50'S CHRISTMAS CRACKER,1
14221,DRAWER KNOB CRACKLE GLAZE BLUE,1
12399,RABBIT NIGHT LIGHT,1
12748,JIGSAW TREE WITH BIRDHOUSE,1
14646,JAM MAKING SET WITH JARS,1
12472,BUNDLE OF 3 RETRO NOTE BOOKS,1
15644,BOX OF 24 COCKTAIL PARASOLS,1
17368,WOOD STAMP SET FLOWERS,1
16923,VICTORIAN SEWING BOX MEDIUM,1
14866,ENAMEL FLOWER JUG CREAM,1
12449,TREASURE TIN GYMKHANA DESIGN,1
17284,PAPER CHAIN KIT LONDON,1
15039,STRAWBERRY   PICNIC BAG,1
13097,CERAMIC STRAWBERRY CAKE MONEY BANK,1
13435,KEY RING BASEBALL BOOT ASSORTED ,1
14456,PLASTERS IN TIN SKULLS,1
15379,SET OF 60 PANTRY DESIGN CAKE CASES ,1
16780,VICTORIAN GLASS HANGING T-LIGHT,1
12415,JUMBO BAG PINK VINTAGE PAISLEY,1
17576,RED GINGHAM ROSE JEWELLERY BOX,1
15453,HOME SWEET HOME HANGING HEART,1
14621,12 PENCILS TALL TUBE SKULLS,1
18210,SMALL RED BABUSHKA NOTEBOOK ,1
15525,STORAGE TIN VINTAGE LEAF,1
13606,LAVENDER INCENSE 40 CONES IN TIN,1
17254,COCKLE SHELL DISH,1
15987,SKULLS PARTY BAG + STICKER SET,1
17658,PACK OF 6 HANDBAG GIFT BOXES,1
15531,WICKER STAR ,1
16814,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1
14159,CANDY HEART HANGING DECORATION,1
17302,SINGLE ANTIQUE ROSE HOOK IVORY,1
13614,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1
16313,FELTCRAFT DOLL MOLLY,1
13570,NOVELTY BISCUITS CAKE STAND 3 TIER,1
14554,PAPER CHAIN KIT VINTAGE CHRISTMAS,1
15028,SET OF 6 HALLOWEEN GHOST T-LIGHTS,1
14175,SET 12 COLOUR PENCILS LOVE LONDON,1
17265,ZINC HERB GARDEN CONTAINER,1
17528,SPACEBOY BIRTHDAY CARD,1
17105,KITCHEN METAL SIGN,1
17295,DINOSAURS  WRITING SET ,1
15786,PACK OF 60 SPACEBOY CAKE CASES,1
13577,DOORMAT AIRMAIL ,1
14159,SMALL WHITE HEART OF WICKER,1
17046,PACK OF 72 RETROSPOT CAKE CASES,1
13756,HAND WARMER OWL DESIGN,1
14770,HEART IVORY TRELLIS LARGE,1
13018,LUNCH BAG WOODLAND,1
16904,HAND WARMER BABUSHKA DESIGN,1
18180,KNITTED UNION FLAG HOT WATER BOTTLE,1
13914,PACK OF 6 PANETTONE GIFT BOXES,1
18022,WOOD STAMP SET THANK YOU,1
13488,CREAM SWEETHEART MINI CHEST,1
